date,diversity,tmrca,netau,serialInterval,antigenicDiversity,totalN,totalS,totalI,totalR,totalCases,northDiversity,northTmrca,northNetau,northSerialInterval,northAntigenicDiversity,northN,northS,northI,northR,northCases,tropicsDiversity,tropicsTmrca,tropicsNetau,tropicsSerialInterval,tropicsAntigenicDiversity,tropicsN,tropicsS,tropicsI,tropicsR,tropicsCases,southDiversity,southTmrca,southNetau,southSerialInterval,southAntigenicDiversity,southN,southS,southI,southR,southCases
2.2740,1.9732,1.7445,14.4196,0.01181,0.9469,3000000,2955908,44092,0,87281,1.4731,1.7414,5.5913,0.01435,1.1173,1000000,996965,3035,0,6070,1.6151,1.7451,7.6104,0.01321,1.0151,1000000,983866,16134,0,32379,1.8599,1.7449,5.8292,0.01108,0.8730,1000000,975077,24923,0,48832
2.3014,1.9523,1.7725,15.2207,0.01253,0.9328,3000000,2943735,56265,0,111793,1.4481,1.7596,5.7078,0.01408,1.1495,1000000,997336,2664,0,5320,1.5119,1.7715,7.4047,0.01285,0.9172,1000000,983436,16564,0,33227,1.7823,1.7723,8.0580,0.01166,0.8472,1000000,962963,37037,0,73246
2.3288,1.8474,1.7996,9.1324,0.01168,0.9322,3000000,2933798,66202,0,133167,1.3698,1.7979,5.3720,0.01448,1.2089,1000000,997395,2605,0,5103,1.4582,1.7990,6.8493,0.01388,0.9409,1000000,983031,16969,0,33675,1.7003,1.7997,5.7078,0.01197,0.8204,1000000,953372,46628,0,94389
2.3562,1.8367,1.8263,9.1324,0.01266,0.9240,3000000,2933978,66022,0,133941,1.3121,1.8216,5.2687,0.01366,1.2157,1000000,997509,2491,0,4946,1.4609,1.8273,5.4795,0.01364,1.0196,1000000,984196,15804,0,32066,1.6440,1.8266,4.3488,0.01319,0.8299,1000000,952273,47727,0,96929
2.3836,1.7700,1.8536,13.6986,0.01401,0.9988,3000000,2941583,58417,0,117386,1.1777,1.8458,2.2274,0.01314,1.1877,1000000,997536,2464,0,5075,1.5323,1.8547,11.9119,0.01314,1.1560,1000000,984930,15070,0,30004,1.5815,1.8542,8.3022,0.01334,0.8547,1000000,959117,40883,0,82307
2.4110,1.9066,1.8815,17.1233,0.01485,1.1951,3000000,2952128,47872,0,95354,1.1480,1.2059,1.3699,0.01395,1.0654,1000000,997360,2640,0,5306,1.4552,1.8805,8.0580,0.01322,1.3731,1000000,985689,14311,0,28201,1.6252,1.8819,11.4155,0.01509,0.9283,1000000,969079,30921,0,61847
2.4384,1.8564,1.9074,17.1233,0.01431,1.2951,3000000,2961619,38381,0,77063,1.0454,1.2336,0.9820,0.01282,0.9596,1000000,997010,2990,0,6008,1.3780,1.9074,3.9706,0.01307,1.4754,1000000,985992,14008,0,28061,1.5938,1.9089,27.3973,0.01595,0.9762,1000000,978617,21383,0,42994
2.4658,1.9084,1.9366,14.4196,0.01498,1.5153,3000000,2968401,31599,0,62982,1.0188,1.9116,1.7676,0.01273,0.8589,1000000,996606,3394,0,6826,1.3111,1.9345,2.5605,0.01317,1.6429,1000000,985755,14245,0,28440,1.5603,1.9364,17.1233,0.01642,0.9712,1000000,986040,13960,0,27716
2.4932,1.8172,1.9621,5.9559,0.01289,1.5459,3000000,2971684,28316,0,56071,0.9973,1.2864,2.8539,0.01259,0.7871,1000000,996144,3856,0,7511,1.2011,1.9640,1.8387,0.01272,1.4645,1000000,984660,15340,0,30666,1.6016,1.9633,24.9066,0.01556,1.0366,1000000,990880,9120,0,17894
2.5205,1.8091,1.9901,7.0249,0.01363,1.4039,3000000,2971944,28056,0,55681,0.9845,1.3129,3.3009,0.01202,0.7357,1000000,995493,4507,0,8809,1.1672,1.9878,2.7956,0.01276,1.3647,1000000,982272,17728,0,35328,1.5862,1.9910,34.2466,0.01683,1.1014,1000000,994179,5821,0,11544
2.5479,1.6723,2.0167,6.5232,0.01324,1.2597,3000000,2971194,28806,0,57459,1.0148,1.3400,3.3824,0.01266,0.6947,1000000,994862,5138,0,10383,1.0830,2.0066,4.1511,0.01233,1.1344,1000000,980165,19835,0,39489,1.5620,2.0166,54.7945,0.01558,1.1965,1000000,996167,3833,0,7587
2.5753,1.6861,2.0434,14.4196,0.01362,1.0229,3000000,2970977,29023,0,58334,1.0517,1.3689,6.5232,0.01306,0.6018,1000000,994112,5888,0,11740,1.0463,2.0458,8.0580,0.01311,0.9452,1000000,979418,20582,0,41517,1.5511,2.0453,34.2466,0.01659,1.1243,1000000,997447,2553,0,5077
2.6027,1.6783,2.0581,16.1160,0.01309,0.8826,3000000,2970827,29173,0,58319,1.0303,1.3970,8.8378,0.01322,0.5991,1000000,992827,7173,0,14189,1.0826,2.0670,9.7847,0.01366,0.8291,1000000,979821,20179,0,40444,1.6073,2.0723,16.1160,0.01501,1.1720,1000000,998179,1821,0,3686
2.6301,1.7489,1.5745,19.5695,0.01376,0.8028,3000000,2971278,28722,0,57143,1.0559,1.4230,9.4473,0.01233,0.5640,1000000,991194,8806,0,17256,1.0799,1.5704,12.4533,0.01393,0.8218,1000000,981532,18468,0,37090,1.7162,2.0999,8.8378,0.01465,1.2187,1000000,998552,1448,0,2797
2.6575,1.8525,1.4252,30.4414,0.01354,0.7919,3000000,2972512,27488,0,55089,1.0923,1.4462,12.4533,0.01223,0.6039,1000000,989755,10245,0,20508,1.0362,1.3978,14.4196,0.01452,0.7026,1000000,984050,15950,0,32142,1.8949,2.1281,8.8378,0.01567,1.2372,1000000,998707,1293,0,2439
2.6849,1.9558,2.1397,30.4414,0.01281,0.7627,3000000,2973310,26690,0,52754,1.1588,1.4768,11.4155,0.01277,0.6239,1000000,987950,12050,0,23975,1.0961,1.6360,21.0748,0.01438,0.7766,1000000,986692,13308,0,26180,1.9899,2.1522,7.6104,0.01376,1.1559,1000000,998668,1332,0,2599
2.7123,1.9464,1.4801,19.5695,0.01385,0.7546,3000000,2974029,25971,0,51837,1.1879,1.5067,10.9589,0.01210,0.6695,1000000,985851,14149,0,28065,1.0744,1.4522,30.4414,0.01460,0.7912,1000000,989530,10470,0,21140,2.0241,2.1785,8.0580,0.01289,1.0327,1000000,998648,1352,0,2632
2.7397,1.9342,1.5305,45.6621,0.01378,0.7835,3000000,2974798,25202,0,50437,1.2335,1.5334,21.0748,0.01285,0.6849,1000000,984181,15819,0,31607,1.1151,1.4782,45.6621,0.01509,0.8855,1000000,991859,8141,0,16251,2.0594,1.4803,6.5232,0.01368,0.9401,1000000,998758,1242,0,2579
2.7671,1.9007,1.7047,45.6621,0.01361,0.8518,3000000,2975476,24524,0,49384,1.2483,1.5607,13.6986,0.01351,0.7251,1000000,983068,16932,0,34353,1.1356,1.6984,21.0748,0.01533,0.9267,1000000,993678,6322,0,12528,2.0917,1.5077,4.5662,0.01301,0.8250,1000000,998730,1270,0,2503
2.7945,1.9391,1.5868,45.6621,0.01382,0.8372,3000000,2975438,24562,0,48912,1.2901,1.5789,13.6986,0.01269,0.7426,1000000,981695,18305,0,36537,1.1494,1.5341,24.9066,0.01460,1.0160,1000000,995037,4963,0,9796,2.0072,1.5353,3.7530,0.01348,0.7104,1000000,998706,1294,0,2579
2.8219,1.8737,1.6068,21.0748,0.01291,0.8791,3000000,2975617,24383,0,48775,1.3628,1.6125,30.4414,0.01310,0.7763,1000000,980958,19042,0,38107,1.2002,1.5625,10.9589,0.01462,1.0921,1000000,995883,4117,0,8181,2.0688,1.5627,4.1511,0.01348,0.7846,1000000,998776,1224,0,2487
2.8493,1.8651,1.5896,45.6621,0.01344,0.9151,3000000,2976276,23724,0,47482,1.3545,1.6386,18.2648,0.01339,0.8323,1000000,980931,19069,0,38128,1.2044,1.5901,3.6530,0.01449,1.1394,1000000,996512,3488,0,6951,2.1224,1.5897,4.2150,0.01334,0.8070,1000000,998833,1167,0,2403
2.8767,1.9143,1.6675,27.3973,0.01297,0.9830,3000000,2977817,22183,0,44152,1.3922,1.6170,39.1389,0.01417,0.8200,1000000,982276,17724,0,35269,1.2609,1.6159,6.5232,0.01441,1.2408,1000000,996708,3292,0,6435,2.0634,1.6173,3.1857,0.01237,0.7819,1000000,998833,1167,0,2448
2.9041,1.9749,1.6438,39.1389,0.01323,1.0149,3000000,2979504,20496,0,41161,1.3977,1.6730,27.3973,0.01347,0.8625,1000000,983852,16148,0,32382,1.2632,1.6429,3.9139,0.01358,1.1725,1000000,996833,3167,0,6342,2.1742,1.6448,3.7530,0.01297,0.8365,1000000,998819,1181,0,2437
2.9315,2.0454,1.6721,68.4932,0.01442,1.0845,3000000,2981150,18850,0,37531,1.4399,1.6701,30.4414,0.01377,0.8896,1000000,985967,14033,0,28220,1.2739,1.6707,5.2687,0.01436,1.1260,1000000,996419,3581,0,6824,2.1814,1.6721,4.1511,0.01327,0.8496,1000000,998764,1236,0,2487
2.9589,2.1490,1.6993,34.2466,0.01392,1.0936,3000000,2983218,16782,0,33754,1.4763,1.6975,21.0748,0.01500,0.9064,1000000,988293,11707,0,23437,1.2589,1.6988,3.4680,0.01322,1.0439,1000000,996193,3807,0,7740,2.2319,1.6993,4.8924,0.01334,0.9814,1000000,998732,1268,0,2577
2.9863,2.3313,1.7271,18.2648,0.01375,1.1881,3000000,2983820,16180,0,31672,1.4939,1.7266,45.6621,0.01529,0.9115,1000000,989561,10439,0,20343,1.2223,1.7262,2.3824,0.01225,0.9587,1000000,995777,4223,0,8321,2.2379,1.7268,5.2687,0.01209,1.0345,1000000,998482,1518,0,3008
3.0137,2.3363,1.7538,12.4533,0.01409,1.1746,3000000,2985118,14882,0,29965,1.5625,1.7544,22.8311,0.01457,0.9686,1000000,991526,8474,0,17243,1.2219,1.7534,2.8839,0.01299,0.8570,1000000,995204,4796,0,9486,2.2198,1.7538,3.7023,0.01247,1.0562,1000000,998388,1612,0,3236
3.0411,2.4407,1.7816,18.2648,0.01311,1.2038,3000000,2985139,14861,0,29524,1.6906,1.7811,30.4414,0.01389,1.0225,1000000,992708,7292,0,14750,1.2372,1.7804,4.1511,0.01278,0.7573,1000000,994375,5625,0,11017,2.1565,1.7819,2.6860,0.01294,1.1833,1000000,998056,1944,0,3757
3.0685,2.4254,1.8090,22.8311,0.01224,1.2056,3000000,2984930,15070,0,29800,1.8825,1.8085,18.2648,0.01364,1.1132,1000000,993690,6310,0,12466,1.2259,1.8089,5.0736,0.01252,0.6996,1000000,993443,6557,0,12869,2.1634,1.8092,3.2232,0.01288,1.2563,1000000,997797,2203,0,4465
3.0959,2.3385,1.8363,11.9119,0.01357,1.1134,3000000,2984052,15948,0,31411,1.9064,1.8364,8.8378,0.01430,1.0743,1000000,994453,5547,0,11159,1.2607,1.8351,7.4047,0.01254,0.6552,1000000,992423,7577,0,14765,2.0536,1.8366,2.3023,0.01216,1.3018,1000000,997176,2824,0,5487
3.1233,2.3457,1.8634,12.4533,0.01346,1.0554,3000000,2982936,17064,0,34386,2.2236,1.8637,10.5374,0.01459,1.1558,1000000,994865,5135,0,10130,1.2553,1.8616,10.1471,0.01243,0.6519,1000000,991851,8149,0,16696,1.8901,1.8640,1.4730,0.01266,1.2317,1000000,996220,3780,0,7560
3.1507,2.2922,1.8908,10.5374,0.01321,0.9472,3000000,2980560,19440,0,38337,2.2482,1.8914,4.7237,0.01376,1.0938,1000000,995109,4891,0,9714,1.3017,1.8884,9.4473,0.01299,0.5918,1000000,990857,9143,0,18150,1.6379,1.8907,0.9855,0.01082,1.1188,1000000,994594,5406,0,10473
3.1781,2.2401,1.9186,22.8311,0.01279,0.8797,3000000,2977707,22293,0,44557,2.4045,1.9186,4.9813,0.01431,1.0923,1000000,995383,4617,0,9280,1.3167,1.9136,14.4196,0.01335,0.6093,1000000,990171,9829,0,19649,1.5524,1.9186,2.4462,0.01179,0.9965,1000000,992153,7847,0,15628
3.2055,2.0884,1.9460,11.9119,0.01210,0.7988,3000000,2973405,26595,0,52497,2.4228,1.9462,6.5232,0.01394,0.9438,1000000,995446,4554,0,9021,1.3590,1.9436,11.9119,0.01304,0.5968,1000000,989954,10046,0,19974,1.4953,1.9459,3.4247,0.01085,0.8942,1000000,988005,11995,0,23502
3.2329,1.9917,1.9736,14.4196,0.01160,0.7508,3000000,2965442,34558,0,68407,2.4410,1.9737,5.9559,0.01349,0.8628,1000000,995446,4554,0,9106,1.4134,1.9711,13.0463,0.01399,0.6033,1000000,989545,10455,0,21038,1.3117,1.9737,4.4189,0.01144,0.7416,1000000,980451,19549,0,38263
3.2603,1.7298,2.0003,8.5616,0.01202,0.7067,3000000,2955871,44129,0,87797,2.4713,2.0008,7.4047,0.01238,0.8035,1000000,995304,4696,0,9337,1.4658,1.9897,19.5695,0.01341,0.6100,1000000,989811,10189,0,20504,1.2849,2.0003,6.0883,0.01112,0.7106,1000000,970756,29244,0,57956
3.2877,1.7807,2.0281,10.1471,0.01199,0.6649,3000000,2947037,52963,0,106355,2.5784,2.0282,6.2267,0.01377,0.7073,1000000,995571,4429,0,8902,1.5203,2.0233,19.5695,0.01423,0.6829,1000000,990374,9626,0,19254,1.2597,2.0277,8.8378,0.01185,0.6559,1000000,961092,38908,0,78199
3.3153,1.6297,2.0559,13.0463,0.01263,0.6552,3000000,2943518,56482,0,115368,2.4784,2.0556,12.4533,0.01361,0.7303,1000000,995996,4004,0,8200,1.5500,2.0510,17.1233,0.01385,0.6561,1000000,991071,8929,0,18030,1.2626,2.0559,10.5374,0.01202,0.6290,1000000,956451,43549,0,89138
3.3427,1.7768,2.0833,19.5695,0.01328,0.7088,3000000,2947728,52272,0,105567,2.5776,2.0836,10.1471,0.01408,0.6848,1000000,996397,3603,0,7140,1.6459,2.0784,30.4414,0.01403,0.7223,1000000,991786,8214,0,16368,1.3067,2.0821,19.5695,0.01288,0.6664,1000000,959545,40455,0,82059
3.3701,1.7119,2.1103,45.6621,0.01462,0.7159,3000000,2956736,43264,0,87187,2.7020,2.1107,8.8378,0.01423,0.7099,1000000,996599,3401,0,6716,1.6529,2.0423,27.3973,0.01381,0.7607,1000000,992794,7206,0,14422,1.3578,2.1095,22.8311,0.01438,0.7447,1000000,967343,32657,0,66049
3.3975,1.8168,2.1377,39.1389,0.01505,0.7820,3000000,2966624,33376,0,66529,2.7547,2.1377,8.5616,0.01400,0.7535,1000000,996907,3093,0,6221,1.7161,2.1377,45.6621,0.01436,0.7644,1000000,993694,6306,0,12516,1.3559,2.1349,27.3973,0.01627,0.8186,1000000,976023,23977,0,47792
3.4249,2.0033,2.1649,54.7945,0.01564,0.8778,3000000,2975250,24750,0,49308,2.7194,2.1656,5.2687,0.01485,0.7648,1000000,997307,2693,0,5450,1.7616,2.1574,39.1389,0.01395,0.8511,1000000,994531,5469,0,11018,1.4365,2.1622,22.8311,0.01532,0.8835,1000000,983412,16588,0,32840
3.4523,2.1774,2.1923,45.6621,0.01493,0.9037,3000000,2982007,17993,0,36161,2.7338,2.1926,9.4473,0.01556,0.8074,1000000,997669,2331,0,4606,1.8259,1.2382,18.2648,0.01441,0.8352,1000000,995255,4745,0,9524,1.5023,2.1895,27.3973,0.01706,1.0258,1000000,989083,10917,0,22031
3.4797,2.2848,2.2201,54.7945,0.01523,0.9667,3000000,2986294,13706,0,26936,2.6400,2.2205,12.4533,0.01367,0.8381,1000000,998002,1998,0,3966,1.8570,1.2660,24.9066,0.01430,0.8771,1000000,995785,4215,0,8499,1.5087,2.2204,22.8311,0.01601,1.0530,1000000,992507,7493,0,14471
3.5071,2.3603,2.2466,39.1389,0.01516,1.0065,3000000,2989535,10465,0,20846,2.5887,2.2474,13.6986,0.01354,0.8467,1000000,998276,1724,0,3448,1.9206,1.2930,17.1233,0.01388,0.8349,1000000,996366,3634,0,7320,1.5406,2.2434,21.0748,0.01642,1.1103,1000000,994893,5107,0,10078
3.5345,2.4691,2.2749,54.7945,0.01422,0.9964,3000000,2991101,8899,0,17272,2.7486,2.2753,11.9119,0.01344,0.8943,1000000,998371,1629,0,3125,1.8902,1.3193,15.2207,0.01349,0.8763,1000000,996562,3438,0,6786,1.5503,2.2697,30.4414,0.01543,1.1058,1000000,996168,3832,0,7361
3.5619,2.5902,2.3018,39.1389,0.01447,0.9512,3000000,2991886,8114,0,15847,2.7536,2.3026,11.4155,0.01407,0.8379,1000000,998277,1723,0,3408,1.9603,2.2851,13.0463,0.01393,0.8950,1000000,996658,3342,0,6485,1.6906,2.3003,19.5695,0.01587,1.1531,1000000,996951,3049,0,5954
3.5893,2.7033,2.3299,22.8311,0.01390,0.9345,3000000,2992848,7152,0,14351,2.8464,2.3300,10.1471,0.01307,0.8139,1000000,998403,1597,0,3208,2.0012,1.3745,17.1233,0.01317,0.8674,1000000,996764,3236,0,6515,1.6791,2.3270,14.4196,0.01557,1.0628,1000000,997681,2319,0,4628
3.6167,2.8429,2.3573,54.7945,0.01380,0.9629,3000000,2993320,6680,0,13518,2.7304,2.3575,7.2098,0.01347,0.7199,1000000,998300,1700,0,3425,1.9850,1.4027,10.9589,0.01348,0.8279,1000000,996832,3168,0,6458,1.6659,2.3395,7.4047,0.01522,1.1091,1000000,998188,1812,0,3635
3.6441,2.8949,2.3847,15.2207,0.01405,1.0081,3000000,2993462,6538,0,13032,2.7197,2.3847,7.6104,0.01323,0.6981,1000000,998233,1767,0,3550,2.0147,1.4297,13.6986,0.01356,0.9292,1000000,996779,3221,0,6402,1.7313,1.4088,4.1511,0.01462,1.0360,1000000,998450,1550,0,3080
3.6715,2.9735,2.4122,14.4196,0.01271,0.9765,3000000,2992910,7090,0,14030,2.7886,2.4119,5.2687,0.01206,0.7045,1000000,997883,2117,0,4250,2.0406,1.4558,9.7847,0.01250,0.9343,1000000,996500,3500,0,6875,1.6540,1.3401,2.2457,0.01488,0.9811,1000000,998527,1473,0,2905
3.6989,3.0790,2.4395,14.4196,0.01327,0.9690,3000000,2992210,7790,0,15559,3.0241,2.4396,8.5616,0.01264,0.7006,1000000,997345,2655,0,5253,2.0950,2.4340,6.3715,0.01316,0.9222,1000000,996170,3830,0,7683,1.6300,1.3663,1.7123,0.01502,0.9883,1000000,998695,1305,0,2623
3.7263,3.1190,2.4666,9.4473,0.01325,1.0150,3000000,2990822,9178,0,18041,3.1066,2.4667,13.0463,0.01259,0.7720,1000000,996486,3514,0,6927,2.1206,2.4636,4.3488,0.01271,0.9600,1000000,995646,4354,0,8600,1.6289,1.3948,1.7340,0.01464,0.9320,1000000,998690,1310,0,2514
3.7537,3.2562,2.4945,11.9119,0.01325,0.9708,3000000,2989022,10978,0,21747,3.2868,2.4942,10.9589,0.01229,0.8212,1000000,995472,4528,0,8899,2.1900,2.4925,3.7023,0.01197,0.8958,1000000,994895,5105,0,10215,1.6336,1.5319,2.8539,0.01370,0.8234,1000000,998655,1345,0,2633
3.7811,3.3431,2.5215,13.6986,0.01206,0.9712,3000000,2986247,13753,0,27282,3.3296,2.5218,9.1324,0.01156,0.8616,1000000,993640,6360,0,12533,2.1723,2.5104,4.8065,0.01212,0.8748,1000000,993840,6160,0,12271,1.6515,2.5162,4.5662,0.01391,0.8308,1000000,998767,1233,0,2478
3.8085,3.3944,2.5492,11.4155,0.01211,0.9621,3000000,2982483,17517,0,35220,3.5047,2.5490,7.6104,0.01175,0.8744,1000000,990919,9081,0,18337,2.2067,2.5312,3.9139,0.01237,0.7704,1000000,992767,7233,0,14500,1.6617,2.5163,7.8278,0.01303,0.8013,1000000,998797,1203,0,2383
3.8359,3.2877,2.5764,8.5616,0.01139,0.9000,3000000,2977334,22666,0,45316,3.4967,2.5767,5.9559,0.01156,0.8734,1000000,987190,12810,0,25817,2.2028,2.5725,4.0891,0.01164,0.7142,1000000,991333,8667,0,17135,1.6292,2.5715,6.0883,0.01333,0.7530,1000000,998811,1189,0,2364
3.8633,3.4974,2.6040,14.4196,0.01183,0.8638,3000000,2970538,29462,0,58487,3.5113,2.6038,4.4914,0.01162,0.8534,1000000,981765,18235,0,36140,2.2668,2.6018,6.0883,0.01293,0.7098,1000000,989929,10071,0,20062,1.6137,2.6000,6.0883,0.01325,0.7201,1000000,998844,1156,0,2285
3.8907,3.3635,2.6305,10.1471,0.01196,0.7956,3000000,2963125,36875,0,73847,3.5148,2.6314,4.7237,0.01172,0.7950,1000000,975550,24450,0,48770,2.2961,2.5940,8.5616,0.01206,0.6253,1000000,988659,11341,0,22877,1.7878,2.6278,5.8292,0.01419,0.6931,1000000,998916,1084,0,2200
3.9181,3.3695,2.6589,11.4155,0.01201,0.8075,3000000,2956453,43547,0,86856,3.5338,2.6588,6.8493,0.01184,0.7781,1000000,969801,30199,0,60556,2.3689,2.6504,13.6986,0.01344,0.6098,1000000,987665,12335,0,24235,1.7673,2.6574,5.9559,0.01429,0.5730,1000000,998987,1013,0,2065
3.9455,3.4143,2.6862,22.8311,0.01277,0.8365,3000000,2954249,45751,0,92298,3.3940,2.6862,10.1471,0.01267,0.8247,1000000,967811,32189,0,65209,2.3512,2.6759,27.3973,0.01308,0.5746,1000000,987441,12559,0,25047,2.0389,2.6832,8.5616,0.01283,0.6336,1000000,998997,1003,0,2042
3.9729,3.3547,2.7130,39.1389,0.01438,0.8521,3000000,2955975,44025,0,88443,3.3281,2.7134,9.4473,0.01350,0.9069,1000000,969137,30863,0,62428,2.3546,2.7096,13.6986,0.01310,0.6014,1000000,987789,12211,0,24139,2.0982,2.7114,7.8278,0.01492,0.6346,1000000,999049,951,0,1876
4.0003,3.3537,2.7399,45.6621,0.01375,0.9341,3000000,2961412,38588,0,77846,3.3504,2.7408,18.2648,0.01402,0.9945,1000000,973553,26447,0,53274,2.4741,2.7374,21.0748,0.01385,0.6136,1000000,988748,11252,0,22803,2.3202,2.7390,6.8493,0.01454,0.6148,1000000,999111,889,0,1769
4.0277,3.2770,2.7675,30.4414,0.01426,0.9807,3000000,2967780,32220,0,64349,3.2581,2.7685,13.6986,0.01509,1.1169,1000000,978884,21116,0,42171,2.4905,2.7621,34.2466,0.01440,0.6056,1000000,989678,10322,0,20622,2.3109,2.7675,7.2098,0.01401,0.6093,1000000,999218,782,0,1556
4.0551,3.2032,2.7947,27.3973,0.01490,1.0692,3000000,2973663,26337,0,52976,3.2407,2.7958,9.1324,0.01521,1.2446,1000000,983444,16556,0,33158,2.5359,2.7779,34.2466,0.01391,0.6537,1000000,990881,9119,0,18444,2.3771,2.7944,7.2098,0.01432,0.5798,1000000,999338,662,0,1374
4.0825,3.1543,2.8222,14.4196,0.01456,1.2036,3000000,2978420,21580,0,42677,3.1517,2.8226,5.5913,0.01533,1.3776,1000000,987139,12861,0,25592,2.6432,2.8199,24.9066,0.01370,0.8152,1000000,991935,8065,0,15773,2.4894,2.8215,7.0249,0.01412,0.6731,1000000,999346,654,0,1312
4.1099,3.0539,2.8486,13.6986,0.01440,1.2642,3000000,2982078,17922,0,35495,2.8454,2.8497,3.1857,0.01444,1.4045,1000000,989735,10265,0,20331,2.6602,2.8438,27.3973,0.01441,0.8650,1000000,992980,7020,0,13883,2.6369,2.8503,6.2267,0.01362,0.6584,1000000,999363,637,0,1281
4.1373,2.9880,2.8778,6.2267,0.01367,1.2759,3000000,2984659,15341,0,30718,2.7157,2.8768,2.2274,0.01411,1.3410,1000000,991174,8826,0,17496,2.6647,2.8751,18.2648,0.01456,0.9742,1000000,994139,5861,0,11935,2.5674,2.8766,7.6104,0.01275,0.6269,1000000,999346,654,0,1287
4.1647,2.9332,2.9044,5.9559,0.01421,1.2407,3000000,2986378,13622,0,27258,2.5075,2.9051,2.6860,0.01238,1.1734,1000000,992427,7573,0,15290,2.7062,2.8989,13.0463,0.01413,1.0428,1000000,994612,5388,0,10609,2.5050,2.8995,5.7078,0.01357,0.6364,1000000,999339,661,0,1359
4.1921,2.9197,2.9316,11.4155,0.01447,1.2551,3000000,2987684,12316,0,24547,2.3129,2.9314,4.4914,0.01346,0.9757,1000000,993186,6814,0,13486,2.7729,1.8608,12.4533,0.01411,1.1876,1000000,995246,4754,0,9575,2.5786,2.9308,5.7078,0.01398,0.7982,1000000,999252,748,0,1486
4.2195,2.9123,2.9536,19.5695,0.01367,1.1503,3000000,2988488,11512,0,23235,2.2071,2.9573,6.6823,0.01424,0.7706,1000000,993851,6149,0,12530,2.7508,1.8882,7.2098,0.01372,1.2309,1000000,995538,4462,0,8934,2.7007,2.9581,5.3720,0.01259,0.8538,1000000,999099,901,0,1771
4.2468,2.9851,2.9763,15.2207,0.01336,1.0812,3000000,2988930,11070,0,22214,2.1127,2.9818,9.7847,0.01415,0.6877,1000000,994540,5460,0,11157,2.8032,1.9156,5.2687,0.01349,1.2111,1000000,995572,4428,0,8729,2.8398,2.9753,5.4795,0.01186,0.9384,1000000,998818,1182,0,2328
4.2742,3.0791,3.0110,13.6986,0.01345,1.0328,3000000,2988734,11266,0,22148,1.9889,3.0140,15.2207,0.01439,0.6732,1000000,995414,4586,0,9069,2.8087,1.9426,4.0891,0.01344,1.1455,1000000,994978,5022,0,9861,2.8532,1.9425,3.7023,0.01185,0.9219,1000000,998342,1658,0,3218
4.3016,3.1616,3.0340,13.0463,0.01330,1.0191,3000000,2988762,11238,0,22857,1.9006,3.0336,13.6986,0.01452,0.6231,1000000,996346,3654,0,7460,2.8936,1.9701,3.8052,0.01289,1.0624,1000000,994871,5129,0,10512,2.9001,1.9700,4.8065,0.01099,0.9899,1000000,997545,2455,0,4885
4.3290,3.1687,1.9977,8.8378,0.01285,1.0056,3000000,2987415,12585,0,24887,1.8764,1.9974,22.8311,0.01325,0.6334,1000000,996913,3087,0,6075,2.8688,1.9977,4.8924,0.01253,0.9165,1000000,994209,5791,0,11510,2.9184,1.9977,3.0783,0.01099,0.9422,1000000,996293,3707,0,7302
4.3564,3.1437,2.0252,7.2098,0.01234,0.9079,3000000,2984900,15100,0,29830,1.9073,2.0251,15.2207,0.01485,0.6314,1000000,997436,2564,0,5085,2.8520,2.0251,7.4047,0.01293,0.7871,1000000,993643,6357,0,12696,2.9208,2.0249,2.2095,0.01095,0.9595,1000000,993821,6179,0,12049
4.3838,3.0405,2.0523,5.9559,0.01233,0.8836,3000000,2980014,19986,0,39627,1.8141,2.0515,18.2648,0.01364,0.7838,1000000,998010,1990,0,4079,2.8093,2.0525,5.2687,0.01319,0.6943,1000000,992666,7334,0,14666,2.9200,2.0526,2.3218,0.01075,0.8937,1000000,989338,10662,0,20882
4.4112,2.9837,2.0797,4.8065,0.01156,0.8652,3000000,2971540,28460,0,55743,1.6733,2.0799,14.4196,0.01466,0.8410,1000000,998382,1618,0,3231,2.8652,2.0799,11.4155,0.01269,0.6452,1000000,991827,8173,0,16170,2.7319,2.0800,1.9431,0.01042,0.8465,1000000,981331,18669,0,36342
4.4386,2.8354,2.1070,3.8588,0.01170,0.8188,3000000,2960581,39419,0,78597,1.9154,2.1074,11.9119,0.01535,1.0054,1000000,998693,1307,0,2648,2.8505,2.1070,13.0463,0.01353,0.5622,1000000,991027,8973,0,17693,2.6644,2.1074,1.8765,0.01062,0.8090,1000000,970861,29139,0,58256
4.4660,2.7413,2.1338,3.6530,0.01192,0.7342,3000000,2948626,51374,0,102932,1.7516,2.1345,12.4533,0.01394,1.0774,1000000,998819,1181,0,2413,2.7002,2.1347,16.1160,0.01292,0.5197,1000000,989972,10028,0,19979,2.5867,2.1344,2.6344,0.01209,0.7433,1000000,959835,40165,0,80540
4.4934,2.7391,2.1618,5.7078,0.01273,0.7289,3000000,2943633,56367,0,113910,1.7514,2.1616,5.9559,0.01292,1.1686,1000000,998924,1076,0,2164,2.8616,2.1619,16.1160,0.01298,0.5525,1000000,989704,10296,0,20834,2.5444,2.1621,3.4247,0.01243,0.7494,1000000,955005,44995,0,90912
